"#CITATION: ""Ocean Networks Canada Data Archive", http://www.oceannetworks.ca, ADCP 2 MHz data from 8-9 Mar 2019, University of Victoria, Canada," Downloaded on 9 Mar 2019""  / Citation Title",,,,,,,
#METADATF:  BarkleyCanyon_Axis_ADCP2MHz_20190308T045900Z_20190309T045850Z-NaN_CSV_META.pdf  / Metadata file name,,,,,,,,,,,,
#SEARCHID:  8493402                              / DMAS Search ID from Oceans2.0,,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Location Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#STNNAME:   OceanNetworksCanada-Pacific-NortheastPacificOcean-BarkleyCanyon-Axis  / Station Name ,,,,,,,,,,,,
#STNCODE:   BACAX                                / Station Code ,,,,,,,,,,,,
#LATITUDE:     48.316713                         / Latitude North,,,,,,,,,,,,
#LONGITUDE:  -126.050664                         / Longitude East,,,,,,,,,,,,
#DEPTH:       985.0                              / Depth (m),,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Device Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#DEVCAT: ADCP 2 MHz                              / Device Category,,,,,,,,,,,,
#DEVTOT:    1  / Total number of Device Deployments contributing to data,,,,,,,,,,,,
#,,,,,,,,,,,,
2019-03-08T18:00:30.869Z,10.1,0,1.7,1,990.2833623,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:00:40.870Z,10.2,0,1.7,1,990.290227,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:00:50.871Z,10.1,0,1.7,1,990.293169,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:01:00.870Z,10.2,0,1.7,1,990.3255309,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:01:10.869Z,10.2,0,1.7,1,990.2706137,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:01:20.870Z,10.3,0,1.7,1,990.2882656,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:01:30.869Z,10.1,0,1.7,1,990.2951303,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:01:40.870Z,10.3,0,1.7,1,990.304937,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:01:50.870Z,10.1,0,1.7,1,990.2715943,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:02:00.870Z,10.2,0,1.7,1,990.272575,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:02:10.869Z,10.1,0,1.7,1,990.2980723,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:02:20.870Z,10.1,0,1.7,1,990.3137629,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:02:30.868Z,10.1,0,1.7,1,990.293169,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:02:40.868Z,10.1,0,1.7,1,990.3392602,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:02:50.869Z,10.1,0,1.7,1,990.3078789,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:03:00.867Z,10.3,0,1.7,1,990.3323956,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:03:10.868Z,10.2,0,1.7,1,990.3225889,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:03:20.868Z,10.3,0,1.7,1,990.2921883,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:03:30.867Z,10.2,0,1.7,1,990.3176856,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:03:40.868Z,10.1,0,1.7,1,990.3284729,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:03:50.867Z,10.2,0,1.7,1,990.3216083,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:04:00.867Z,10.2,0,1.7,1,990.3196469,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:04:10.867Z,10.1,0,1.7,1,990.3010143,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:04:20.866Z,10.3,0,1.7,1,990.301995,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:04:30.866Z,10.2,0,1.7,1,990.3196469,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:04:40.866Z,10.3,0,1.7,1,990.3167049,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:04:50.866Z,10.1,0,1.7,1,990.3569122,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:00.866Z,10.2,0,1.7,1,990.3088596,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:10.866Z,10.3,0,1.7,1,990.3304342,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:20.866Z,10.1,0,1.7,1,990.3284729,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:30.866Z,10.2,0,1.7,1,990.3412216,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:40.866Z,10.1,0,1.7,1,990.3216083,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:05:50.866Z,10.1,0,1.7,1,990.3372989,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:06:00.867Z,10.2,0,1.7,1,990.3451442,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:06:10.867Z,10.3,0,1.7,1,990.3510282,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:06:20.865Z,10.2,0,1.7,1,990.3510282,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:06:30.865Z,10.1,0,1.7,1,990.3176856,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:06:40.864Z,10.3,0,1.7,1,990.3706415,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:06:50.864Z,10.1,0,1.7,1,990.3549509,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:07:00.864Z,10.1,0,1.7,1,990.3441636,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:07:10.864Z,10.1,0,1.7,1,990.3520089,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:07:20.864Z,10.3,0,1.7,1,990.3382796,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:07:30.864Z,10.2,0,1.7,1,990.3353376,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:07:40.864Z,10.1,0,1.7,1,990.3549509,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:07:50.864Z,10.3,0,1.7,1,990.3657382,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:08:00.864Z,10.2,0,1.7,1,990.3353376,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:08:10.864Z,10.1,0,1.7,1,990.3539702,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:08:20.864Z,10.2,0,1.7,1,990.3794675,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:08:30.863Z,10.2,0,1.7,1,990.3696608,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:08:40.863Z,10.1,0,1.7,1,990.3637769,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:08:50.863Z,10.1,0,1.7,1,990.3382796,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:09:00.863Z,10.2,0,1.7,1,990.3775062,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:09:10.863Z,10.1,0,1.7,1,990.3745642,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:09:20.863Z,10.1,0,1.7,1,990.3382796,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:09:30.863Z,10.2,0,1.7,1,990.3637769,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:09:40.862Z,10.3,0,1.7,1,990.3549509,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:09:50.863Z,10.3,0,1.7,1,990.3912355,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:10:00.863Z,10.1,0,1.7,1,990.3755448,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:10:10.863Z,10.1,0,1.7,1,990.3863321,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:10:20.862Z,10.1,0,1.7,1,990.3686802,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:10:30.863Z,10.2,0,1.7,1,990.3882935,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:10:40.862Z,10.3,0,1.7,1,990.3814288,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:10:50.862Z,10.1,0,1.7,1,990.3902548,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:11:00.862Z,10.3,0,1.7,1,990.3549509,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:11:10.863Z,10.3,0,1.7,1,990.3902548,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:11:20.862Z,10.2,0,1.7,1,990.3892741,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:11:30.862Z,10.1,0,1.7,1,990.4128101,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:11:40.862Z,10.1,0,1.7,1,990.4020228,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:11:50.861Z,10.3,0,1.7,1,990.3745642,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:12:00.861Z,10.1,0,1.7,1,990.4010421,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:12:10.861Z,10.1,0,1.7,1,990.3902548,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:12:20.861Z,10.1,0,1.7,1,990.3922161,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:12:30.861Z,10.2,0,1.7,1,990.4167328,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:12:40.861Z,10.2,0,1.7,1,990.3529895,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:12:50.860Z,10.3,0,1.7,1,990.3853515,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:13:00.859Z,10.2,0,1.7,1,990.3726028,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:13:10.859Z,10.2,0,1.7,1,990.3755448,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:13:20.859Z,10.2,0,1.7,1,990.3902548,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:13:30.859Z,10.2,0,1.7,1,990.3549509,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:13:40.859Z,10.3,0,1.7,1,990.3882935,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:13:50.860Z,10.4,0,1.7,1,990.4177134,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:14:00.861Z,10.1,0,1.7,1,990.3667188,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:14:10.859Z,10.1,0,1.7,1,990.3961388,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:14:20.859Z,10.1,0,1.7,1,990.3961388,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:14:30.859Z,10.2,0,1.7,1,990.3931968,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:14:40.859Z,10.1,0,1.7,1,990.4324234,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:14:50.858Z,10.4,0,1.7,1,990.4010421,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:15:00.858Z,10.1,0,1.7,1,990.4049648,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:15:10.859Z,10,0,1.7,1,990.4314427,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:15:20.858Z,10.1,0,1.7,1,990.4049648,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:15:30.858Z,10.3,0,1.7,1,990.4137908,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:15:40.858Z,10.1,0,1.7,1,990.3745642,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:15:50.859Z,10.2,0,1.7,1,990.4128101,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:16:00.859Z,10.3,0,1.7,1,990.3922161,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:16:10.858Z,10.3,0,1.7,1,990.4098681,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:16:20.857Z,10.3,0,1.7,1,990.4186941,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:16:30.857Z,10.1,0,1.7,1,990.3971195,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:16:40.857Z,10.2,0,1.7,1,990.4000615,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:16:50.857Z,10.3,0,1.7,1,990.4412494,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:17:00.857Z,10.2,0,1.7,1,990.4128101,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:17:10.857Z,10.1,0,1.7,1,990.4324234,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:17:20.857Z,10.1,0,1.7,1,990.4334041,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:17:30.856Z,10.1,0,1.7,1,990.4039841,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:17:40.856Z,10.1,0,1.7,1,990.4392881,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:17:50.858Z,10.2,0,1.7,1,990.4079068,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:18:00.857Z,10.2,0,1.7,1,990.4549787,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:18:10.856Z,10.1,0,1.7,1,990.4343847,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:18:20.856Z,10.4,0,1.7,1,990.4128101,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:18:30.856Z,10.3,0,1.7,1,990.4500754,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:18:40.856Z,10.2,0,1.7,1,990.4235974,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:18:50.856Z,10.1,0,1.7,1,990.4343847,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:19:00.856Z,10.2,0,1.7,1,990.4324234,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:19:10.855Z,10.3,0,1.7,1,990.4343847,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:19:20.855Z,10.1,0,1.7,1,990.4373267,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:19:30.855Z,10.1,0,1.7,1,990.4814567,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:19:40.855Z,10.2,0,1.7,1,990.4549787,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:19:50.856Z,10.2,0,1.7,1,990.4677273,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:20:00.856Z,10,0,1.7,1,990.4343847,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:20:10.855Z,10.2,0,1.7,1,990.4824373,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:20:20.855Z,10.2,0,1.7,1,990.4490947,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:20:30.854Z,10.1,0,1.7,1,990.4490947,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:20:40.854Z,10.2,0,1.7,1,990.4520367,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:20:50.854Z,10.3,0,1.7,1,990.465766,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:21:00.854Z,10.2,0,1.7,1,990.445172,0,-1.1,1,1464,0,3.64,1
2019-03-08T18:21:10.854Z,10,0,1.7,1,990.4520367,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:21:20.854Z,10.1,0,1.7,1,990.4500754,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:21:30.854Z,10.1,0,1.7,1,990.4441914,0,-1.2,1,1464,0,3.64,1
2019-03-08T18:21:40.854Z,10.3,0,1.7,1,990.4726307,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:21:50.855Z,10.3,0,1.7,1,990.4549787,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:22:00.855Z,10.2,0,1.7,1,990.462824,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:22:10.853Z,10.1,0,1.7,1,990.47165,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:22:20.853Z,10.1,0,1.7,1,990.459882,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:22:30.853Z,10.2,0,1.7,1,990.468708,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:22:40.853Z,10.3,0,1.7,1,990.4520367,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:22:50.853Z,10.2,0,1.7,1,990.4726307,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:23:00.853Z,10.2,0,1.7,1,990.465766,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:23:10.853Z,10.2,0,1.7,1,990.4461527,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:23:20.853Z,10.1,0,1.7,1,990.4638047,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:23:30.853Z,10.2,0,1.7,1,990.465766,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:23:40.852Z,10.1,0,1.7,1,990.448114,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:23:50.853Z,10.1,0,1.7,1,990.480476,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:24:00.853Z,10.2,0,1.7,1,990.4912633,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:24:10.852Z,10.2,0,1.7,1,990.5079346,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:24:20.852Z,10.2,0,1.7,1,990.4559594,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:24:30.852Z,10.1,0,1.7,1,990.474592,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:24:40.852Z,10.3,0,1.7,1,990.4461527,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:24:51.051Z,10.3,0,1.7,1,990.489302,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:25:01.051Z,10.2,0,1.7,1,990.4677273,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:25:11.051Z,10.4,0,1.7,1,990.4785147,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:25:21.051Z,10.1,0,1.7,1,990.4942053,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:25:31.051Z,10.1,0,1.7,1,990.5324512,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:25:41.051Z,10.2,0,1.7,1,990.5040119,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:25:51.051Z,10.1,0,1.7,1,990.4873406,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:26:01.052Z,10.3,0,1.7,1,990.48636,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:26:11.050Z,10.3,0,1.7,1,990.4942053,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:26:21.050Z,10.3,0,1.7,1,990.5069539,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:26:31.050Z,10.1,0,1.7,1,990.5079346,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:26:41.050Z,10.1,0,1.7,1,990.50107,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:26:51.049Z,10.3,0,1.7,1,990.4883213,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:27:01.049Z,10.2,0,1.7,1,990.5098959,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:27:11.049Z,10.3,0,1.7,1,990.4853793,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:27:21.050Z,10.4,0,1.7,1,990.5187219,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:27:31.049Z,10.1,0,1.7,1,990.5197026,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:27:41.049Z,10.1,0,1.7,1,990.5177413,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:27:51.050Z,10.1,0,1.7,1,990.5098959,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:28:01.050Z,10.1,0,1.7,1,990.5147993,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:28:11.049Z,10.1,0,1.7,1,990.5020506,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:28:21.048Z,10.2,0,1.7,1,990.5226446,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:28:31.048Z,10.3,0,1.7,1,990.5275479,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:28:41.048Z,10.2,0,1.7,1,990.5098959,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:28:51.048Z,10.2,0,1.7,1,990.5451999,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:29:01.047Z,10.1,0,1.7,1,990.5383352,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:29:11.048Z,10.3,0,1.7,1,990.5147993,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:29:21.047Z,10.3,0,1.7,1,990.5285286,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:29:31.047Z,10.1,0,1.7,1,990.5098959,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:29:41.047Z,10.2,0,1.7,1,990.5030313,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:29:51.048Z,10.2,0,1.7,1,990.5344126,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:30:01.047Z,10.1,0,1.7,1,990.5559872,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:30:11.047Z,10.2,0,1.7,1,990.5314706,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:30:21.046Z,10.1,0,1.7,1,990.5344126,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:30:31.046Z,10.3,0,1.7,1,990.50107,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:30:41.046Z,10.2,0,1.7,1,990.4902826,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:30:51.046Z,10.3,0,1.7,1,990.5118573,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:31:01.046Z,10.1,0,1.7,1,990.5412772,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:31:11.046Z,10.3,0,1.7,1,990.5540259,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:31:21.045Z,10,0,1.7,1,990.5451999,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:31:31.045Z,10.1,0,1.7,1,990.5393159,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:31:41.045Z,10,0,1.7,1,990.5363739,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:31:51.046Z,10.2,0,1.7,1,990.5324512,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:32:01.046Z,10.3,0,1.7,1,990.5255866,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:32:11.045Z,10.3,0,1.7,1,990.5491225,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:32:21.045Z,10.2,0,1.7,1,990.5785425,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:32:31.044Z,10.3,0,1.7,1,990.5402966,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:32:41.044Z,10.1,0,1.7,1,990.5559872,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:32:51.044Z,10.1,0,1.7,1,990.5353932,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:33:01.044Z,10.2,0,1.7,1,990.5481419,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:33:11.044Z,10.2,0,1.7,1,990.5393159,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:33:21.044Z,10.2,0,1.7,1,990.5657938,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:33:31.043Z,10.1,0,1.7,1,990.5520645,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:33:41.043Z,10.2,0,1.7,1,990.5344126,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:33:51.045Z,10.1,0,1.7,1,990.5559872,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:34:01.045Z,10,0,1.7,1,990.5706972,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:34:11.043Z,10.2,0,1.7,1,990.5716778,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:34:21.043Z,10.2,0,1.7,1,990.5765812,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:34:31.043Z,10.3,0,1.7,1,990.5559872,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:34:41.042Z,10.1,0,1.7,1,990.5775618,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:34:51.042Z,10.3,0,1.7,1,990.5834458,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:35:01.042Z,10,0,1.7,1,990.5854071,0,-1.2,1,1464,0,3.65,1
2019-03-08T18:35:11.042Z,10.3,0,1.7,1,990.5530452,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:35:21.042Z,10.3,0,1.7,1,990.5608905,0,-1.1,1,1464,0,3.65,1
2019-03-08T18:35:31.042Z,10.1,0,1.7,1,990.5805038,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:35:41.042Z,10.3,0,1.7,1,990.5726585,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:35:51.042Z,10.2,0,1.7,1,990.5530452,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:36:01.043Z,10.1,0,1.7,1,990.5854071,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:36:11.042Z,10.1,0,1.7,1,990.5706972,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:36:21.041Z,10.3,0,1.7,1,990.5648132,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:36:31.041Z,10.1,0,1.7,1,990.5599099,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:36:41.041Z,10.3,0,1.7,1,990.6020784,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:36:51.041Z,10.1,0,1.7,1,990.5706972,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:37:01.040Z,10.1,0,1.7,1,990.5834458,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:37:11.041Z,10.2,0,1.7,1,990.5765812,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:37:21.040Z,10.3,0,1.7,1,990.5451999,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:37:31.040Z,10.4,0,1.7,1,990.5844265,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:37:41.040Z,10.2,0,1.7,1,990.5873685,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:37:51.040Z,10,0,1.7,1,990.5873685,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:38:01.041Z,10.1,0,1.7,1,990.5922718,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:38:11.040Z,10.2,0,1.7,1,990.6314984,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:38:21.039Z,10.2,0,1.7,1,990.5952138,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:38:31.039Z,10.2,0,1.7,1,990.6148271,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:38:41.039Z,10.2,0,1.7,1,990.6118851,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:38:51.039Z,10.1,0,1.7,1,990.5873685,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:39:01.039Z,10.2,0,1.7,1,990.5736392,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:39:11.039Z,10.1,0,1.7,1,990.6001171,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:39:21.039Z,10.2,0,1.7,1,990.6099238,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:39:31.038Z,10.5,0,1.7,1,990.5765812,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:39:41.038Z,10.2,0,1.7,1,990.6314984,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:39:51.039Z,10.1,0,1.7,1,990.6158078,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:40:01.039Z,10.3,0,1.7,1,990.5805038,0,-1.2,1,1464.1,0,3.66,1
2019-03-08T18:40:11.038Z,10.1,0,1.7,1,990.6030591,0,-1.1,1,1464.1,0,3.66,1
2019-03-08T18:40:21.038Z,10.3,0,1.7,1,990.6187498,0,-1.1,1,1464.1,0,3.66,1
